,Customer ID,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Referred a Friend_No,Referred a Friend_Yes,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_No,Phone Service_Yes,Multiple Lines_No,Multiple Lines_Yes,Internet Service_No,Internet Service_Yes,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Online Security_No,Online Security_Yes,Online Backup_No,Online Backup_Yes,Device Protection Plan_No,Device Protection Plan_Yes,Premium Tech Support_No,Premium Tech Support_Yes,Streaming TV_No,Streaming TV_Yes,Streaming Movies_No,Streaming Movies_Yes,Streaming Music_No,Streaming Music_Yes,Unlimited Data_No,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Paperless Billing_No,Paperless Billing_Yes,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check
75,4086-YQSNZ,6,0.09090909090909091,0.028169014084507043,0.0658131626325265,0.10588235294117647,0.618407960199005,0.02368451419339949,0.0,0.0,0.0027688009156399385,0.017775577480477475,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
76,8399-YNDCH,6,0.0,0.28169014084507044,0.6925385077015402,0.16470588235294117,0.41592039800995023,0.14047426725132703,0.0,0.0,0.20394869723288225,0.16238612207078454,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
77,5565-FILXA,1,0.0,0.2112676056338028,0.7751550310062012,0.18823529411764706,0.7751243781094528,0.17429033002538658,0.0,0.0,0.17392670392064455,0.1779430974127737,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
78,4187-CINZD,1,0.0,0.6338028169014085,0.12262452490498099,0.35294117647058826,0.7661691542288557,0.5083544888068312,0.0,0.0,0.07910298705087637,0.39177352696692924,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
79,6818-WOBHJ,1,0.09090909090909091,0.9436619718309859,0.48269653930786155,0.2823529411764706,0.7099502487562188,0.7049157627509809,0.0,0.0,0.46029982719540385,0.6478585848111471,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
80,9134-CEQMF,1,0.09090909090909091,0.08450704225352113,0.27265453090618125,0.3176470588235294,0.7089552238805971,0.07591737825986615,0.0,0.0,0.02676507551785274,0.06278234283716816,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
81,8519-IMDHU,1,0.09090909090909091,0.19718309859154928,0.9051810362072414,0.25882352941176473,0.6701492537313433,0.15309831525501963,0.0,0.0,0.19040766175183466,0.16749818949354323,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
82,3372-KWFBM,1,0.0,0.2112676056338028,0.3836767353470694,0.25882352941176473,0.6800995024875621,0.14564966535887378,0.0,0.0,0.0860881079018829,0.13100205887616473,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
83,7206-GZCDC,6,0.0,0.0,0.5937187437487497,0.21176470588235294,0.5074626865671642,0.0058216016616662826,0.0,0.0,0.008326039632846338,0.00648688156360857,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
84,1768-ZAIFU,4,0.0,0.0,0.0,0.058823529411764705,0.06915422885572138,0.0007385183475651972,0.0,0.0,0.0,0.0003211244708554455,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
85,3793-MMFUH,1,0.0,0.16901408450704225,0.3806761352270454,0.2823529411764706,0.764179104477612,0.14668820678513733,0.0,0.0,0.06939956013375526,0.12677977384140132,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
86,6567-HOOPW,3,0.0,0.0,0.4012802560512102,0.2823529411764706,0.6064676616915423,0.00696976690514655,0.0,0.0,0.005627370452658273,0.00651447819782271,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
87,8621-MNIHH,1,0.09090909090909091,0.4647887323943662,0.057611522304460885,0.047058823529411764,0.7562189054726368,0.36911493191783984,0.0,0.0,0.02746919814178954,0.2754737840337582,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
88,5419-CONWX,1,0.0,0.04225352112676056,0.2536507301460292,0.11764705882352941,0.8114427860696517,0.048932610200784675,0.0,0.0,0.014228326488475954,0.03948911103714842,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
89,7024-OHCCK,1,0.0,0.014084507042253521,0.3854770954190838,0.21176470588235294,0.7522388059701492,0.017545580429263786,0.0,0.0,0.010811508337260712,0.01572422767055974,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
90,5357-TZHPP,1,0.0,0.11267605633802817,0.616123224644929,0.21176470588235294,0.6582089552238807,0.08235633510270021,0.0,0.0,0.07776206826903656,0.08265108320970599,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
91,0506-LVNGN,3,0.0,0.056338028169014086,0.8467693538707741,0.10588235294117647,0.5701492537313433,0.03817793676436648,0.0,0.0,0.05937352723355551,0.0451531111441899,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
92,9809-IMGCQ,1,0.0,0.29577464788732394,0.8037607521504301,0.09411764705882353,0.7805970149253731,0.23818947611354715,0.0,0.6666666666666666,0.24797459548014994,0.25468766463901094,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
93,3254-YRILK,1,0.0,0.2535211267605634,0.7995599119823964,0.10588235294117647,0.6960199004975125,0.20274636510500807,0.0,0.0,0.21304057541686303,0.21022530561181738,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
94,0529-ONKER,3,0.0,0.19718309859154928,0.9277855571114223,0.2235294117647059,0.5711442786069653,0.130146549734595,0.0,0.0,0.19516259341547165,0.15228240890183797,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
95,5240-IJOQT,1,0.0,0.0,0.22684536907381475,0.23529411764705882,0.5616915422885572,0.006450496192014771,0.0,0.0,0.0031811755200969504,0.005408940305971411,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
96,0661-XEYAN,3,0.0,0.0,0.0,0.3058823529411765,0.07512437810945274,0.0008077544426494346,0.0,0.13333333333333333,0.0,0.002043823455132054,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
97,2660-EMUBI,1,0.0,0.1267605633802817,0.8275655131026204,0.16470588235294117,0.7671641791044775,0.10149434571890147,0.0,0.0,0.11605399582575911,0.10793545398135806,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
98,7675-OZCZG,3,0.0,0.028169014084507043,0.6029205841168234,0.07058823529411765,0.26616915422885573,0.012497115162704823,0.0,0.06666666666666667,0.025365246078233355,0.017240370029051728,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
99,9391-EOYLI,1,0.09090909090909091,0.15492957746478872,0.1394278855771154,0.2235294117647059,0.618905472636816,0.10747749826909764,0.0,0.0,0.023463273412778565,0.08466981881555248,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
100,2761-OCIAX,3,0.0,0.014084507042253521,0.1302260452090418,0.12941176470588237,0.5616915422885572,0.0169166858989153,0.0,0.0,0.0036524607823335354,0.013134325362644863,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
101,3068-OMWZA,1,0.0,0.0,0.9921984396879375,0.23529411764705882,0.7019900497512438,0.008077544426494346,0.0,0.06666666666666667,0.013914136313651564,0.010623867910800989,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
102,4154-AQUGT,8,0.09090909090909091,0.16901408450704225,0.029405881176235247,0.058823529411764705,0.7044776119402985,0.13276598199861528,0.0,0.0,0.005360869857941157,0.09760009633734125,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
103,8017-LXHFA,1,0.0,0.30985915492957744,0.6235247049409882,0.27058823529411763,0.7611940298507462,0.2624971151627048,0.0,0.0,0.20111256985120854,0.2499711489733216,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
104,4248-QPAVC,3,0.09090909090909091,0.22535211267605634,0.7365473094618924,0.07058823529411765,0.6676616915422885,0.16670320793907226,0.0,0.0,0.17559303395498105,0.17294141652687162,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
105,4690-LLKUA,6,0.0,0.22535211267605634,0.81876375275055,0.023529411764705882,0.26666666666666666,0.08675282714054929,0.0,0.0,0.19519345137907043,0.12084398870043268,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
106,9490-DFPMD,1,0.0,0.5774647887323944,0.1906381276255251,0.2,0.6606965174129353,0.4064793445649665,0.0,0.0,0.11228371372786643,0.32783547053933854,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
107,8580-AECUZ,3,0.0,0.0,0.8461692338467692,0.18823529411764706,0.6054726368159203,0.006958227555965843,0.0,0.0,0.011866289638456878,0.008365961475098637,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
108,5047-LHVLY,3,0.0,0.0,0.795759151830366,0.1411764705882353,0.31741293532338305,0.003617585968151396,0.0,0.0,0.011159361745102,0.00573424608504112,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
109,8375-DKEBR,6,0.0,0.0,0.6903380676135227,0.17647058823529413,0.5109452736318407,0.005861989383798754,0.0,0.0,0.00968098476177652,0.006920065094606279,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
110,7279-BUYWN,1,0.0,0.5633802816901409,0.5591118223644729,0.27058823529411763,0.9447761194029851,0.5389683821832448,0.0,0.0,0.32146984896429454,0.48621004550935865,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
111,7156-MHUGY,1,0.0,0.16901408450704225,0.5223044608921784,0.047058823529411764,0.7189054726368159,0.13643549503807986,0.5993171319542077,0.9333333333333333,0.09521925985771675,0.13625879956313694,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
112,9606-PBKBQ,1,0.09090909090909091,0.43661971830985913,0.11982396479295859,0.27058823529411763,0.664179104477612,0.3027059773828756,0.9955814420566379,0.0,0.053771404205659915,0.2310423666873502,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
113,3536-IQCTX,2,0.09090909090909091,0.43661971830985913,0.9921984396879375,0.11764705882352941,0.6671641791044776,0.3049042234018001,0.0,0.0,0.44525236203685004,0.35348277886398877,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0
114,3132-TVFDZ,4,0.09090909090909091,0.7887323943661971,0.0,0.03529411764705882,0.2646766169154229,0.29473228709900756,0.24241815625627636,0.0,0.0,0.2123703167257346,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
115,8080-DDEMJ,3,0.0,0.0,0.30566113222644525,0.16470588235294117,0.26716417910447765,0.003034848834525733,0.0,0.0,0.004286451670818465,0.003263092930411324,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0
116,6702-OHFWR,7,0.0,0.0,0.0,0.3058823529411765,0.24925373134328355,0.0028271405492730204,0.0,0.0,0.0,0.0018347580444188732,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
117,4510-PYUSH,6,0.0,0.5211267605633803,0.5221044208841769,0.3176470588235294,0.3870646766169154,0.2575409646895915,0.0,0.0,0.2782266208846698,0.26936740151764765,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
118,8840-DQLGN,0,0.09090909090909091,0.4788732394366197,0.3196639327865573,0.25882352941176473,0.818407960199005,0.41940341564735745,0.0,0.0,0.15689871855292986,0.3505015061072188,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
119,4193-ORFCL,3,0.0,0.0,0.30486097219443886,0.16470588235294117,0.26716417910447765,0.003034848834525733,0.0,0.0,0.004275230593146166,0.003259747883839913,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
120,7776-QWNFX,6,0.09090909090909091,0.4084507042253521,0.09301860372074415,0.3411764705882353,0.3199004975124378,0.17409416108931458,0.0,0.0,0.03913350838214502,0.13761856099441547,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
121,6689-TCZHQ,1,0.0,0.056338028169014086,0.24544908981796357,0.23529411764705882,0.6039800995024875,0.04149549965381952,0.0,0.0,0.017210327879889582,0.034988350875315065,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
122,9497-QCMMS,1,0.0,0.0,0.6035207041408281,0.07058823529411765,0.7492537313432835,0.00862566351257789,0.0,0.0,0.00846349783433201,0.008559974176240468,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
123,3424-NMNBO,1,0.09090909090909091,0.8028169014084507,0.9877975595119024,0.2235294117647059,0.9014925373134328,0.7233383337179783,0.0,0.0,0.8034403824143271,0.7635010260930358,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
124,4514-GFCFI,1,0.0,0.2112676056338028,0.3502700540108022,0.08235294117647059,0.6616915422885572,0.1536291253173321,0.0,0.0,0.07859242801678674,0.13455031702678882,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
125,8000-REIQB,3,0.0,0.0,0.4500900180036007,0.3176470588235294,0.5144278606965175,0.005902377105931226,0.0,0.06666666666666667,0.006311856190668552,0.006781245661892728,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
126,4795-KTRTH,0,0.09090909090909091,0.056338028169014086,0.9457891578315663,0.12941176470588237,0.6243781094527363,0.04071659358412185,0.8162281582647118,0.06666666666666667,0.06631656904329092,0.04650032865082564,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
127,9961-JBNMK,1,0.0,0.28169014084507044,0.8455691138227646,0.08235294117647059,0.781592039800995,0.23211400876990537,0.2048604137376983,0.0,0.24901535043425574,0.2413793968546527,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
128,6179-GJPSO,2,0.0,0.5915492957746479,0.6367273454690937,0.11764705882352941,0.8945273631840797,0.5287214401107777,0.0,0.0,0.3839544199824951,0.497410933953728,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
129,8290-YWKHZ,1,0.09090909090909091,0.43661971830985913,0.6749349869973995,0.07058823529411765,0.745771144278607,0.3360489268405262,0.3591082546696124,0.0,0.30287932853071214,0.3321162938891017,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
130,8051-HJRLT,6,0.0,0.0,0.3640728145629126,0.15294117647058825,0.5203980099502488,0.005971613201015463,0.0,0.0,0.00510559034089634,0.005635567211184498,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
131,4021-RQSNY,1,0.09090909090909091,0.39436619718309857,0.5157031406281256,0.32941176470588235,0.7985074626865671,0.3444899607662128,0.7541675035147619,0.26666666666666666,0.20972755223411657,0.3121647636139214,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
132,9061-TIHDA,1,0.09090909090909091,0.16901408450704225,0.6341268253650729,0.07058823529411765,0.7661691542288557,0.14018578352180938,0.9658565977103837,0.0,0.11560515271886712,0.1318199227628747,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
133,8699-ASUFO,3,0.09090909090909091,0.08450704225352113,0.17843568713742747,0.2,0.5587064676616916,0.0587468266789753,0.6519381401887929,0.0,0.01751610224645975,0.04486710966233427,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
134,4695-WJZUE,1,0.0,0.014084507042253521,0.43148629725945187,0.32941176470588235,0.699502487562189,0.01851488576044311,0.0,0.0,0.01210193226957517,0.016811367806268282,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
135,3988-RQIXO,1,0.0,0.0,0.872374474894979,0.023529411764705882,0.7268656716417911,0.008366028156012001,0.0,0.0,0.012233779932224692,0.009495750954592666,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
136,5931-FLJJF,6,0.09090909090909091,0.08450704225352113,0.32106421284256853,0.25882352941176473,0.5159203980099502,0.05178282944841911,0.40630648724643503,0.0,0.03151720191207164,0.045016800496404906,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
137,3207-OYBWH,1,0.09090909090909091,0.7887323943661971,0.9983996799359871,0.24705882352941178,0.7661691542288557,0.6240768520655435,0.2528620204860414,0.0,0.7980626809398775,0.6889098325971443,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0
138,7216-EWTRS,1,0.36363636363636365,0.0,0.34706941388277657,0.27058823529411763,0.8213930348258707,0.00946226632817909,0.0,0.0,0.004867142440359973,0.008094176441171504,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
139,2528-HFYZX,6,0.18181818181818182,0.22535211267605634,0.021004200840168033,0.09411764705882353,0.5791044776119403,0.14015693514885763,0.0,0.0,0.0050074059112637185,0.10285098319281351,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
140,4140-MUHUG,1,0.0,0.028169014084507043,0.36767353470694136,0.23529411764705882,0.6825870646766169,0.023326794368797598,0.0,0.0,0.015468255571265065,0.021302092828387402,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0
141,1587-FKLZB,2,0.09090909090909091,0.9154929577464789,0.5773154630926185,0.29411764705882354,0.8084577114427861,0.7850623124855758,0.0,0.0,0.5343364976772369,0.7280117544936519,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
142,5440-FLBQG,1,0.09090909090909091,0.9577464788732394,0.9777955591118224,0.047058823529411764,0.8970149253731344,0.8423032540964689,0.0,0.0,0.9461388271729618,0.8922543774115695,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0
143,2774-LVQUS,1,0.18181818181818182,0.19718309859154928,0.8827765553110622,0.03529411764705882,0.6447761194029851,0.14303023309485344,0.0,0.7333333333333333,0.1856948091294688,0.16799576517104062,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
144,4612-THJBS,1,0.0,0.7746478873239436,0.6917383476695338,0.047058823529411764,0.8606965174129353,0.6337237479806138,0.0,0.0,0.5432348122713706,0.6209886619646462,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0
145,4094-NSEDU,1,0.0,0.28169014084507044,0.4230846169233846,0.10588235294117647,0.7562189054726368,0.22558850680821602,0.0,0.0,0.12459604120379722,0.20041344775622638,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
146,1846-XWOQN,6,0.0,0.0,0.9595919183836766,0.09411764705882353,0.5164179104477612,0.005925455804292639,0.0,0.0,0.013456877398505353,0.008091667656242944,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
147,3757-NJYBX,1,0.2727272727272727,0.43661971830985913,0.15843168633726745,0.03529411764705882,0.8766169154228856,0.40410223863374106,0.0,0.0,0.07109674813169058,0.3138347781146983,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0
148,9898-KZQDZ,8,0.09090909090909091,0.5492957746478874,0.9901980396079215,0.23529411764705882,0.7592039800995024,0.4179148396030464,0.0,0.0,0.5554433447788326,0.4682304201880251,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0
149,8263-JQAIK,3,0.0,0.014084507042253521,0.0,0.07058823529411765,0.06169154228855721,0.003311793214862682,0.0,0.0,0.0,0.002185987934417017,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
150,2205-YMZZJ,1,0.0,0.08450704225352113,0.7903580716143228,0.15294117647058825,0.6621890547263681,0.06094507269789985,0.0,0.0,0.07758533629569785,0.06708156394307399,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0
151,1254-IZEYF,1,0.0,0.4225352112676056,0.7873574714942988,0.047058823529411764,0.8129353233830846,0.3655492730210016,0.0,0.0,0.3422877533158285,0.3667383621648473,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0
