,Customer,clust,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
138,SX26335,0,3,0,1,1,56,1,0,2,1,1,5,3,1,0,1,0.09400916321573191,0.9775057260879567,0.0759493670886076,0.0,0.7070707070707071,0.0,0.125,0.10017252043946673
139,AZ95587,3,0,0,1,0,23,1,0,2,2,2,8,2,1,0,2,0.10427139165229157,0.612336343905342,0.11814345991561181,0.5714285714285714,0.5555555555555556,0.0,0.125,0.13566756982623054
140,DS81757,0,3,0,0,1,57,4,1,1,2,1,3,3,3,5,0,0.007026059202248606,0.0,0.05485232067510549,0.2,0.20202020202020202,0.0,0.0,0.24925963892061298
141,OJ94107,0,0,0,2,4,48,1,1,2,1,1,4,0,2,3,1,0.0456979105719839,0.5034456546743882,0.3333333333333333,0.2571428571428571,0.5454545454545454,0.0,0.0,0.15776102682288137
142,LP84436,1,1,0,1,3,10,4,0,1,2,1,4,2,1,4,1,0.08779739816467295,0.0,0.27848101265822783,0.8571428571428571,0.1111111111111111,0.0,0.625,0.3760261054378575
143,YV64727,2,4,0,2,3,31,1,1,1,1,0,2,2,0,3,1,0.058876220440990355,0.6323301427271182,0.45147679324894513,0.8,0.494949494949495,0.0,0.0,0.27869401618874823
144,LM19287,2,3,1,1,3,40,4,0,1,1,1,3,0,0,0,0,0.022516959958953427,0.0,0.14767932489451477,0.8857142857142857,0.3434343434343434,0.0,0.0,0.15923905727016066
145,ZU18643,1,2,0,1,0,6,1,1,2,1,0,1,3,3,0,1,0.021648280018208812,0.6450725637871195,0.1308016877637131,0.9714285714285714,0.30303030303030304,0.0,0.0,0.08706561645097416
146,AZ82578,3,1,0,0,1,19,4,0,1,1,0,2,0,2,0,1,0.07406381069001376,0.0,0.046413502109704644,0.2,0.7575757575757576,0.0,0.125,0.11942073763063145
147,XC67861,0,0,0,0,0,57,1,0,1,0,0,1,0,2,5,1,0.038239522750005035,0.2886448425200788,0.02531645569620253,0.6857142857142857,0.5151515151515151,0.6,0.375,0.1111252543723962
148,YC43143,1,0,0,1,3,8,1,0,0,1,1,5,1,3,0,1,0.07479365174265501,0.7734469549214351,0.16033755274261605,0.0,0.21212121212121213,0.0,0.25,0.03427368810439705
149,EK59571,0,3,1,2,1,44,4,1,1,1,0,1,0,1,0,0,0.024407624122051358,0.0,0.18565400843881857,0.08571428571428572,0.9292929292929293,0.0,0.0,0.1741709271349841
150,GD83998,3,4,0,0,0,20,1,1,1,2,1,4,3,1,0,2,0.009349807983917753,0.24499654934437542,0.0379746835443038,0.8285714285714286,0.6565656565656566,0.0,0.0,0.11610254432733735
151,WA25797,2,4,1,0,3,32,1,1,0,1,1,5,1,0,4,1,0.08187370245672845,0.9571518588531821,0.1940928270042194,0.8285714285714286,0.29292929292929293,0.0,1.0,0.06149286786615431
152,PD27940,2,0,0,1,3,26,0,1,1,1,1,5,3,0,3,1,0.03668489731465706,0.2637701163221012,0.2742616033755274,0.3142857142857143,0.0707070707070707,0.0,0.0,0.20901195681957213
153,BS77946,0,0,0,1,0,40,2,0,0,1,1,3,0,1,3,1,0.09647000869496239,0.1751732829237555,0.27848101265822783,0.05714285714285714,0.050505050505050504,0.0,0.25,0.002839033055783273
154,YM50253,1,1,0,0,0,8,1,0,2,2,1,5,1,1,0,1,0.01287215805636808,0.8928696452325942,0.05485232067510549,0.4857142857142857,0.9090909090909091,0.0,0.0,0.10939676185555237
155,NR15332,0,1,0,0,3,52,1,1,1,1,1,4,1,3,0,2,0.008389110940366548,0.2976265490443184,0.016877637130801686,0.37142857142857144,0.5555555555555556,0.0,0.0,0.1078070610691021
156,RC62865,1,3,0,1,1,12,1,1,0,2,1,4,2,0,0,1,0.019887391906380097,0.5182384653084086,0.1308016877637131,0.8,0.898989898989899,0.0,0.0,0.01942585010239898
157,CC15295,1,3,0,1,0,10,1,0,1,1,1,4,1,0,0,2,0.09634772803466128,0.24032566187575638,0.08860759493670886,0.4,0.2727272727272727,0.0,0.125,0.13601170414710195
158,KA61892,1,0,1,0,1,9,3,1,1,1,1,5,1,0,4,1,0.02426259482182685,0.28147347996119265,0.18565400843881857,0.5142857142857142,0.5050505050505051,0.0,0.0,0.2425078182449705
159,OS94884,0,0,0,0,0,51,1,0,0,1,1,4,0,3,5,0,0.07063072363424003,0.5271501585301207,0.012658227848101266,0.4,0.08080808080808081,0.2,0.125,0.04445223050822059
160,ND87334,2,1,0,0,3,38,4,1,1,1,0,2,1,0,5,1,0.0047844997103858745,0.0,0.008438818565400843,0.02857142857142857,0.050505050505050504,0.0,0.0,0.23478615395677038
161,ML93326,0,4,0,0,1,43,1,0,2,1,1,3,0,0,3,1,0.03165295410793529,0.8491913463558076,0.2109704641350211,0.2,0.6363636363636364,0.0,0.0,0.1717952483202985
162,YL74911,2,1,1,0,1,37,4,0,1,0,1,5,0,0,3,1,0.08371772495823207,0.0,0.24050632911392406,0.4,0.6464646464646465,0.0,0.375,0.19573918360639572
163,JP69864,3,4,1,0,0,18,3,0,1,2,1,3,0,1,0,1,0.004303736481632237,0.2491473379942189,0.008438818565400843,0.2,0.6363636363636364,0.2,0.0,0.12020107265638036
164,HL53154,2,1,0,1,0,38,4,1,1,2,1,5,0,0,0,1,0.06776823823236146,0.0,0.06751054852320675,0.42857142857142855,0.12121212121212122,0.4,0.125,0.1915914419772781
165,RI78966,2,3,0,0,4,37,2,1,1,1,1,5,0,0,0,2,0.07212748053230635,0.21880157229873676,0.029535864978902954,0.34285714285714286,0.2828282828282828,0.0,0.125,0.1608341300733109
166,IC13702,3,1,0,0,0,21,4,0,1,2,1,5,0,0,0,2,0.06226817845310924,0.0,0.03375527426160337,0.9428571428571428,0.6161616161616161,0.2,0.125,0.17168228215751352
167,BE10809,1,1,1,0,3,6,4,0,1,2,1,3,0,0,0,2,0.02888801207086313,0.0,0.0,0.4857142857142857,0.010101010101010102,0.2,0.75,0.1011706744625139
168,HT87217,1,3,0,1,3,4,1,0,2,0,1,4,2,0,0,1,0.21956447928050304,0.7071243536271892,0.08860759493670886,0.02857142857142857,0.5757575757575758,0.0,0.125,0.08873223226690452
169,TH95618,0,1,0,0,3,51,4,0,1,1,1,4,0,0,0,1,0.23880738719170266,0.0,0.05485232067510549,0.3142857142857143,0.8585858585858586,0.2,0.125,0.12273893093392554
170,TS19868,3,1,0,0,1,16,2,1,1,1,1,3,3,1,0,1,0.0063262760023213285,0.27506226182974763,0.008438818565400843,0.5714285714285714,0.0,0.0,0.0,0.18741584169586337
171,LP45550,1,3,0,2,2,3,0,0,2,0,1,5,1,0,0,1,0.1653723914172353,0.15900021003990758,0.16877637130801687,0.8571428571428571,1.0,0.0,0.125,0.1047475482397655
172,QR87004,0,2,0,0,1,57,1,0,0,0,1,5,2,0,0,1,0.08054974548321583,0.2514577769776257,0.05063291139240506,0.34285714285714286,0.04040404040404041,0.2,0.125,0.008758321451145228
173,OE75747,3,2,0,0,1,17,4,0,1,1,1,4,2,0,0,2,0.003581533265914282,0.0,0.0,0.14285714285714285,0.46464646464646464,0.6,0.0,0.1011706744625139
174,DX91392,0,1,1,0,3,42,1,1,1,2,1,4,1,2,0,1,0.04767652884302909,0.5107570438383293,0.05485232067510549,0.6571428571428571,0.0,0.0,0.875,0.272331834361745
175,AB72731,0,1,0,0,0,47,1,0,0,1,1,4,1,2,4,1,0.03367385984143149,0.28363389043918347,0.23628691983122363,0.6857142857142857,0.37373737373737376,0.0,0.0,0.02900840835056651
176,RU49126,1,4,0,0,1,8,1,0,0,1,1,4,1,0,3,1,0.03152905364836635,0.6185775297306488,0.21518987341772153,0.02857142857142857,0.48484848484848486,0.0,0.0,0.07456228975047995
177,IS12901,1,0,0,0,0,16,1,0,2,1,1,5,1,2,5,1,0.04998455711272858,0.909892879647133,0.05485232067510549,0.08571428571428572,0.47474747474747475,0.0,0.875,0.08047556772257618
178,IX37561,2,4,0,0,1,29,4,0,1,2,1,5,2,3,5,1,0.03929582306140039,0.0,0.05485232067510549,0.08571428571428572,0.9595959595959596,0.0,0.75,0.18412550704486635
179,HH90090,1,1,0,0,0,12,1,0,1,0,1,4,1,2,4,2,0.026755461903713102,0.29554615376921617,0.18143459915611815,0.4857142857142857,0.5151515151515151,0.0,0.0,0.24552375732026752
180,IU25463,2,1,0,2,0,33,4,0,1,1,1,4,0,0,0,1,0.12716355284494774,0.0,0.22784810126582278,0.34285714285714286,0.1717171717171717,0.2,0.125,0.19076189365145457
181,KC11055,3,2,0,1,0,13,1,0,1,1,1,5,2,1,1,1,0.1846831494844882,0.3941848951300747,0.6582278481012658,0.11428571428571428,0.29292929292929293,0.4,0.375,0.3880073662688488
182,PD33979,2,3,0,0,3,33,1,1,1,1,1,4,1,1,0,0,0.03677421555846189,0.2171312549384383,0.004219409282700422,0.8,0.1717171717171717,0.0,0.25,0.14111852323408855
183,NK71023,1,2,0,1,0,7,1,1,1,2,1,4,3,0,0,2,0.09879106704231513,0.6790290155129475,0.10126582278481013,0.6571428571428571,0.5757575757575758,0.0,0.125,0.1409889941020431
184,AB13432,0,1,0,0,0,47,4,1,1,2,1,5,0,0,3,1,0.02257017971556515,0.0,0.20675105485232068,0.08571428571428572,0.16161616161616163,0.0,0.0,0.2737167262338071
185,OZ97704,0,1,0,0,3,54,1,0,1,2,1,5,2,2,3,2,0.13778553808975819,0.843270221342055,0.2109704641350211,0.3142857142857143,0.98989898989899,0.8,0.125,0.18412550704486635
186,UF46533,3,1,0,0,1,19,1,0,1,2,0,2,1,1,3,1,0.03286998343999086,0.9933487362598894,0.22362869198312235,0.7428571428571429,0.5353535353535354,0.0,0.0,0.26070627313786776
187,XP47431,2,0,1,1,0,32,1,0,1,1,1,3,1,0,3,1,0.04386796149506138,0.5451735829807663,0.32489451476793246,0.5714285714285714,0.1111111111111111,0.0,0.0,0.24295086376047145
188,GK73582,1,1,0,1,0,1,1,0,2,2,1,3,2,1,0,1,0.013273648508396203,0.6459827367199767,0.06329113924050633,0.08571428571428572,0.1717171717171717,0.0,0.0,0.07145802002380408
189,RV98763,0,3,0,1,1,56,1,1,2,1,1,5,2,1,0,1,0.05542312952251436,0.6172072693811824,0.08860759493670886,0.14285714285714285,0.41414141414141414,0.4,0.75,0.09515502988136591
190,II62831,3,1,0,0,4,18,1,1,2,1,2,7,3,3,3,1,0.03169714681420423,0.9467398805773097,0.2109704641350211,0.34285714285714286,0.797979797979798,0.2,0.0,0.15887202637856113
191,XK33449,0,1,0,0,3,50,4,0,1,2,2,8,3,1,5,2,0.00596512183842603,0.0,0.03375527426160337,0.14285714285714285,0.40404040404040403,0.0,0.0,0.17168228215751352
192,TR85083,1,1,0,0,0,9,1,1,1,1,1,5,1,1,5,1,0.010641212489070177,0.6109660835558756,0.0379746835443038,0.7714285714285715,0.3434343434343434,0.2,0.0,0.11610254432733735
193,EO95328,3,3,0,0,0,16,1,0,1,1,1,4,3,0,5,2,0.07395667380688203,0.8930096718376491,0.02531645569620253,0.2,0.31313131313131315,0.6,0.125,0.1111252543723962
194,EN21086,0,0,0,0,3,57,4,0,1,0,1,4,0,1,0,2,0.06129499320127985,0.0,0.008438818565400843,0.17142857142857143,0.12121212121212122,0.0,0.125,0.10448886776580799
195,YL83902,3,4,0,1,0,23,1,0,1,1,1,5,0,0,0,2,0.016900790011929935,0.3169202148408198,0.08438818565400844,0.3142857142857143,0.3333333333333333,0.0,0.0,0.14893679533773352
196,AZ62651,2,3,0,2,3,32,1,1,1,2,0,2,3,3,2,1,0.09890654359023876,0.5686580450285554,0.8185654008438819,0.34285714285714286,0.010101010101010102,0.0,0.0,0.6345702479670405
197,ZW25874,2,3,0,0,0,31,1,1,0,2,2,8,0,1,0,1,0.0076577198070269855,0.5371320550904672,0.02531645569620253,0.08571428571428572,0.45454545454545453,0.4,0.0,0.023342615060835386
198,EH41854,3,4,0,1,3,22,4,0,1,2,1,3,2,1,5,1,0.26782278186809816,0.0,0.14767932489451477,0.34285714285714286,0.35353535353535354,0.2,0.125,0.29185684590585187
199,MW70227,2,1,1,1,1,34,1,1,1,1,1,3,0,1,0,1,0.05095359589654082,0.20399875976435522,0.06329113924050633,0.42857142857142855,0.6060606060606061,0.2,0.375,0.12605712423721965
200,SL22297,1,1,0,2,4,10,0,0,1,2,1,3,0,2,3,1,0.1135035358017221,0.27684260009401784,0.3755274261603376,0.8571428571428571,0.2828282828282828,0.0,0.25,0.24968989383786513
201,RV14138,0,2,1,1,0,43,3,0,1,2,1,5,0,0,3,1,0.029916922477565194,0.2390854262309839,0.2616033755274262,0.02857142857142857,0.6767676767676768,0.6,0.0,0.20403466686463098
202,UO62808,0,0,0,0,3,48,1,0,1,1,0,0,1,2,0,1,0.011074165800446548,0.6536341904961943,0.03375527426160337,0.11428571428571428,0.5454545454545454,0.0,0.0,0.1662305997840642
203,ZX64745,1,1,0,0,1,6,4,1,1,2,1,4,0,0,3,1,0.07399390019487846,0.0,0.21940928270042195,0.5714285714285714,0.010101010101010102,0.0,0.75,0.38861875548256053
204,FL34139,0,1,0,0,3,46,4,1,1,2,1,4,0,2,0,1,0.02198404708055872,0.0,0.008438818565400843,0.0,0.5454545454545454,0.6,0.75,0.23143810486358476
205,TS11219,2,1,0,0,1,27,4,1,1,2,1,4,0,0,3,1,0.12488979904437975,0.0,0.2320675105485232,0.4,0.35353535353535354,0.0,0.125,0.44380633782186385
206,XX12304,0,1,0,0,1,57,1,0,2,1,1,3,1,1,0,1,0.012612086104076766,0.6447124953741211,0.046413502109704644,0.45714285714285713,0.6464646464646465,0.0,0.0,0.08301029894857816
207,SD64087,1,1,0,2,1,7,1,1,1,1,0,1,0,1,3,2,0.16107709801770584,0.3296726378011822,0.5443037974683544,0.37142857142857144,0.5353535353535354,0.0,0.25,0.31519414252498335
208,OY38576,3,3,0,0,3,23,1,0,1,0,0,2,1,0,3,1,0.0906234088790872,0.7142957161860753,0.2320675105485232,0.2857142857142857,0.0,0.0,0.25,0.1924209903031016
209,BG76355,3,4,0,1,0,20,1,0,0,1,1,5,2,3,0,1,0.0537425685134479,0.6897710565007351,0.07172995780590717,0.42857142857142855,0.06060606060606061,0.0,0.25,0.03974498065462369
210,IP66913,3,1,0,1,3,23,1,1,1,2,1,5,1,0,5,2,0.02442225081266641,0.7812284334023465,0.15611814345991562,0.34285714285714286,0.3434343434343434,0.0,0.0,0.16255725057345474
211,LE95702,3,1,1,0,1,24,3,1,1,2,2,8,0,0,0,1,0.030558149865187876,0.10623018373490964,0.02531645569620253,0.8,0.2222222222222222,0.0,0.5,0.1111252543723962
212,KX54357,1,4,0,1,1,11,1,1,2,1,0,2,1,3,5,2,0.11626630672615278,0.849261359658335,0.14345991561181434,0.11428571428571428,0.696969696969697,0.0,0.125,0.13240575124457887
213,EZ78112,0,1,0,0,3,40,1,0,2,2,2,8,0,0,0,1,0.045598384237654735,0.7750772646802893,0.0379746835443038,0.05714285714285714,0.35353535353535354,0.0,0.25,0.1064117922387743
214,XN16891,0,0,0,0,1,44,1,1,1,0,1,3,3,0,0,2,0.012463675496214362,0.8111241135815805,0.05485232067510549,0.2,0.6767676767676768,0.0,0.0,0.12273893093392554
215,XK31350,1,3,0,1,1,14,1,0,1,1,0,0,3,2,0,0,0.061622056851381425,0.9662835938828377,0.10126582278481013,0.17142857142857143,0.23232323232323232,0.0,0.25,0.17982732406169954
216,CC30924,0,3,0,2,1,42,1,1,2,1,0,2,3,0,4,2,0.05360182262536041,0.3011572198717756,0.41350210970464135,0.5714285714285714,0.7171717171717171,0.0,0.0,0.1611872428722288
217,IT78748,2,3,1,1,3,34,0,0,1,1,2,8,0,0,5,2,0.05655824540566357,0.22085196187275583,0.0970464135021097,0.02857142857142857,0.09090909090909091,0.0,0.625,0.1560834239850206
218,KY33386,2,4,1,0,3,27,4,0,1,0,1,5,0,3,4,1,0.07502872114467218,0.0,0.21518987341772153,0.34285714285714286,0.9393939393939394,0.0,0.25,0.18578460369651345
219,CO44221,2,1,0,0,1,27,1,1,1,1,1,3,1,1,0,1,0.01267275109653277,0.9849171342555085,0.046413502109704644,0.5428571428571428,0.696969696969697,0.0,0.0,0.11942073763063145
220,LK60013,3,3,0,0,0,15,1,0,1,1,1,4,2,1,0,1,0.05000216904024256,0.9744951540792751,0.05485232067510549,0.02857142857142857,0.7272727272727273,0.0,0.25,0.12273893093392554
221,DE21533,2,1,0,0,0,35,1,1,1,0,1,4,0,2,0,1,0.04390602374447716,0.9388783868935098,0.03375527426160337,0.02857142857142857,0.9696969696969697,0.0,0.875,0.1144434476756903
222,YS94121,0,2,0,0,3,43,1,1,1,0,1,3,0,2,0,2,0.046021243572466224,0.5037557135855812,0.046413502109704644,0.2571428571428571,0.050505050505050504,0.0,1.0,0.1481558270900959
223,UK68427,1,4,1,1,3,9,1,1,1,2,1,5,1,1,5,2,0.054910953000053914,0.34504555865614467,0.09282700421940929,0.8571428571428571,0.7272727272727273,0.0,0.75,0.137670800798749
224,TE49565,1,3,0,0,1,5,0,0,1,1,1,5,1,2,3,2,0.12201989596495706,0.1655514547764075,0.17721518987341772,0.6571428571428571,0.5353535353535354,0.0,0.125,0.17085273383169
225,RA88421,1,3,0,1,1,5,1,0,1,1,1,5,2,1,0,1,0.05186339767206232,0.26792090497194465,0.06751054852320675,0.2,0.5050505050505051,0.0,0.5,0.1277162208888667
226,KQ51983,0,2,0,0,1,40,4,1,1,2,1,3,0,1,5,1,0.04005240412671808,0.0,0.05485232067510549,0.05714285714285714,0.42424242424242425,0.0,1.0,0.28745710166679966
227,CD88896,2,2,1,0,3,29,1,0,0,2,0,2,1,0,0,1,0.007572199106807948,0.43868334983646895,0.016877637130801686,0.42857142857142855,0.5858585858585859,0.0,0.0,0.053929595807061255
228,YV22553,2,0,0,0,3,36,1,1,2,1,0,2,0,0,3,2,0.08314898655981781,0.21478080835358718,0.22362869198312235,0.37142857142857144,0.7272727272727273,0.4,1.0,0.1290394151041956
229,WU14435,2,1,0,0,0,34,0,1,1,1,0,0,0,0,0,2,0.037615823485154694,0.1817745371620608,0.02109704641350211,0.22857142857142856,0.16161616161616163,0.0,1.0,0.13681872159475097
230,XV84099,0,0,1,0,0,56,4,0,1,1,0,0,0,2,0,1,0.0442864752027855,0.0,0.05063291139240506,0.5142857142857142,0.45454545454545453,0.0,0.5,0.12107983428227849
231,RI24911,0,0,1,0,1,52,1,1,2,2,1,5,1,0,5,1,0.06888896761439402,0.6093157699962993,0.012658227848101266,0.2857142857142857,0.6161616161616161,0.0,0.125,0.07987958598643612
232,KO26461,0,0,0,1,3,43,1,1,2,1,1,4,0,0,0,1,0.37299304157716817,0.4152789029915684,0.12236286919831224,0.5142857142857142,0.7070707070707071,0.0,0.125,0.10016972244209277
233,HI14283,1,3,0,2,0,8,4,0,1,1,1,5,0,3,3,2,0.046164130693808245,0.0,0.38396624472573837,0.34285714285714286,0.898989898989899,0.0,0.0,0.25214846976239547
234,PT50227,0,0,0,0,3,39,4,1,1,1,1,5,2,2,5,1,0.038853644547643375,0.0,0.029535864978902954,0.5428571428571428,0.16161616161616163,0.0,0.875,0.11278435102404324
235,BH36570,3,1,0,0,0,23,1,1,1,1,1,5,0,1,5,2,0.04930499389447242,0.7222172212720417,0.05063291139240506,0.08571428571428572,0.8484848484848485,0.0,0.875,0.12107983428227849
236,TX17484,3,1,0,0,0,22,1,0,0,1,1,4,0,3,0,0,0.1631425834035143,0.5387323591482381,0.008438818565400843,0.34285714285714286,0.30303030303030304,0.0,0.125,0.03652297486228937
237,CT41158,0,4,0,1,1,41,1,1,2,0,0,0,1,1,3,0,0.10867381425940126,0.6645862713915643,0.31645569620253167,0.22857142857142856,0.7777777777777778,0.0,0.25,0.22099358921908432
238,AO87348,2,4,0,0,1,31,4,1,1,2,1,5,1,0,0,2,0.0018742571498009352,0.0,0.0,0.5142857142857142,0.26262626262626265,0.0,0.0,0.1011706744625139
239,DE55857,3,4,0,0,0,19,1,0,1,2,1,5,1,0,0,2,0.006968629411772325,0.650093517768376,0.008438818565400843,0.2,1.0,0.2,0.0,0.1325007542296584
240,LF66923,3,2,0,0,3,24,1,0,1,1,0,2,1,0,5,2,0.042309035687677736,0.6447224972744822,0.02109704641350211,0.5142857142857142,0.42424242424242425,0.0,0.25,0.10946615772074915
241,CN24514,1,0,0,0,1,2,1,0,0,1,1,3,2,0,0,0,0.07640945700961187,0.4662685910322961,0.02531645569620253,0.6285714285714286,0.7777777777777778,0.0,0.125,0.03421435293216684
242,UW32074,2,3,0,0,1,29,4,0,1,0,0,2,0,1,0,2,0.03324751090616091,0.0,0.012658227848101266,0.37142857142857144,0.6464646464646465,0.0,0.375,0.10614796441745504
243,HP36979,0,1,0,1,1,46,1,1,1,1,1,4,1,3,5,0,0.05539633304234055,0.49997499524909733,0.0970464135021097,0.17142857142857143,0.37373737373737376,1.0,0.5,0.19592411135822022
244,PP40919,3,1,0,1,1,20,4,0,1,2,1,3,0,0,5,1,0.005876719490551284,0.0,0.12658227848101267,0.05714285714285714,0.08080808080808081,1.0,0.0,0.1509435740119254
245,RO73268,2,1,0,1,0,30,0,1,1,0,0,1,2,0,5,1,0.016125564233729295,0.1627209169742251,0.10548523206751055,0.17142857142857143,0.8484848484848485,0.0,0.0,0.14264809075369014
246,HO61691,0,0,0,0,0,43,1,0,1,0,1,3,3,0,0,1,0.03925601980040729,0.7201968373991058,0.012658227848101266,0.11428571428571428,0.3838383838383838,0.0,0.25,0.10614796441745504
247,BS13062,1,0,0,1,3,10,4,0,1,1,1,4,3,2,0,2,0.292988333838438,0.0,0.08438818565400844,0.08571428571428572,0.6060606060606061,0.4,0.125,0.1343526074954549
248,FO35655,1,3,0,1,0,2,4,1,1,2,0,2,0,1,2,1,0.08319342441706166,0.0,0.7763713080168776,0.9714285714285714,0.8383838383838383,0.0,0.0,0.8106465259393536
249,HR10526,1,1,0,0,4,14,1,1,1,1,1,4,0,2,0,1,0.07548718299095933,0.4432842240025605,0.02531645569620253,0.37142857142857144,0.797979797979798,0.0,0.125,0.1111252543723962
250,IA63417,2,0,0,2,3,35,3,0,1,0,1,5,2,3,5,1,0.025832976457388808,0.19785759294265912,0.19831223628691982,0.37142857142857144,0.6666666666666666,0.0,0.0,0.2673122595634756
251,BH35016,0,2,0,0,0,58,1,0,1,0,1,5,0,2,5,1,0.18185664937690946,0.639451495784199,0.0379746835443038,1.0,0.98989898989899,0.0,0.125,0.14682467577809666
252,PK52952,0,0,0,0,2,44,1,1,1,2,1,5,0,2,3,1,0.08162369870342982,0.28229363579080025,0.20253164556962025,0.37142857142857144,0.13131313131313133,0.0,0.875,0.1808073137415723
253,OD76309,3,4,1,0,1,16,3,0,1,0,1,5,0,0,3,2,0.07254692052558709,0.21077004630879867,0.189873417721519,0.7142857142857143,0.5454545454545454,0.2,0.25,0.17583002378663115
254,IL28481,2,3,0,1,0,34,1,1,2,1,1,5,3,2,0,0,0.05176083927382955,0.6325501845350616,0.06751054852320675,0.6,0.7373737373737373,0.0,0.25,0.12586366907425084
255,GY55092,2,2,1,1,3,33,3,1,1,0,1,5,1,0,3,1,0.035306753108896465,0.2099698942799132,0.3037974683544304,1.0,0.9090909090909091,0.0,0.0,0.22062563338110147
256,UF33451,2,3,0,1,0,29,1,0,2,1,1,5,0,0,3,1,0.11152377294015438,0.9484502055390525,0.31223628691983124,0.14285714285714285,0.6464646464646465,0.0,0.375,0.1225761766632052
257,CF15558,3,1,0,0,4,19,1,0,2,1,1,5,1,2,5,2,0.038147566462128205,0.3916844200398076,0.008438818565400843,0.5142857142857142,0.8383838383838383,0.2,0.375,0.09812759844196321
258,JM62924,0,4,0,1,0,58,1,1,1,1,1,5,2,1,0,1,0.1390814369434841,0.37541132815234896,0.0970464135021097,0.05714285714285714,0.0,0.4,0.125,0.13932989745039603
259,EM66435,0,3,0,0,0,52,1,0,0,0,0,2,0,0,0,1,0.008907419258296337,0.8022524279613127,0.016877637130801686,0.8571428571428571,0.2828282828282828,0.0,0.0,0.007066427569501337
260,QX45933,2,1,0,0,0,39,4,1,1,1,1,3,0,0,0,2,0.19578413482860574,0.0,0.004219409282700422,0.9142857142857143,0.5959595959595959,0.0,0.125,0.13307905621710434
261,JI71369,2,1,0,0,1,38,1,0,0,1,1,3,0,3,0,1,0.03939834988548445,0.3011572198717756,0.012658227848101266,0.05714285714285714,0.04040404040404041,0.0,0.5,0.04841314126339624
262,JU93290,1,0,0,0,1,4,2,0,1,0,1,4,0,3,0,1,0.19689443663618333,0.21712125303807722,0.029535864978902954,0.8,0.7777777777777778,0.0,0.125,0.11278435102404324
263,GU66096,2,0,0,0,3,35,1,1,1,1,1,4,1,0,0,1,0.04371177333067637,0.9474900231043898,0.02531645569620253,0.6571428571428571,0.6565656565656566,0.0,0.375,0.1111252543723962
264,UC33108,2,1,0,1,0,38,1,1,1,1,1,3,0,0,0,2,0.05729813288329297,0.323811524189596,0.09282700421940929,0.4857142857142857,0.8383838383838383,0.0,0.625,0.137670800798749
265,LW93867,0,3,0,0,1,45,2,1,0,1,0,0,0,3,0,1,0.03579284729677677,0.1653414148688251,0.008438818565400843,0.0,0.40404040404040403,0.0,0.375,0.03552567043498591
266,OU78470,0,0,0,1,4,43,1,0,0,2,0,2,1,2,0,1,0.336865024511039,0.3201208229563617,0.13924050632911392,0.8,0.0707070707070707,0.0,0.125,0.019622026183876488
267,XW90265,2,0,0,0,0,30,1,0,1,1,1,4,0,0,5,2,0.04759471991671301,0.8169152138906393,0.046413502109704644,0.6,0.8686868686868687,0.0,0.875,0.1600542620141404
268,HS67749,3,1,0,1,1,23,1,1,0,1,0,0,3,0,0,1,0.060779453043371325,0.7105149978495914,0.10548523206751055,0.42857142857142855,0.5656565656565656,0.0,0.25,0.07097652079565957
269,VZ51506,1,0,0,0,3,10,4,0,1,2,0,2,1,2,4,1,0.020844405409777018,0.0,0.17721518987341772,0.5714285714285714,0.43434343434343436,0.0,0.0,0.2562962113915131
270,UI64281,3,2,0,0,4,15,2,0,0,1,1,5,0,2,5,1,0.25737787564938874,0.20835958832178114,0.016877637130801686,0.22857142857142856,0.32323232323232326,0.0,0.125,0.019450474898805914
